,Species,Season,Inspected,Longitude,Latitude,Watered
7098,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.0742122731517,42.299622894404294,
7099,CELTIS OCCIDENTALIS ,Spring 2022,Yes,-71.07201546014849,42.2893818012855,
7100,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.07134742246541,42.2878008905276,
7101,LIRIODENDRON 'EMERALD CITY',Spring 2022,Yes,-71.0703612077378,42.288397304848,
7102,ULMUS 'COMMENDATION',Spring 2022,Yes,-71.0818336862521,42.2908033720641,
7103,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.08346178712479,42.290263828956704,
7104,ULMUS 'COMMENDATION',Spring 2022,Yes,-71.0818336862521,42.2908033720641,
7105,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.0841755061802,42.2904153737661,
7106,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.0848222538292,42.290533977696,
7107,GLEDITSIA TRI. INERMIS SKYLINE,Spring 2022,Yes,-71.0848222538292,42.290533977696,
7108,GLEDITSIA TRI. INERMIS SKYLINE,Spring 2022,Yes,-71.08800117442759,42.290857309611,
7109,MALUS 'SARGENTII',Spring 2022,Yes,-71.0751911956236,42.2942073048531,
7110,ULMUS 'PATRIOT',Spring 2022,Yes,-71.0839852690128,42.2902910226832,
7111,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.0602411493008,42.2930273005241,
7112,TILIA CORDATA 'CORINTHIAN',Spring 2022,Yes,-71.06142115362991,42.292737328583705,
7113,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.060091197053,42.2930573077374,
7114,PRUNUS 'FIRST BLUSH',Spring 2022,Yes,-71.0596511471363,42.31776732593671,
7115,TILIA TOMENTOSA 'GREEN MOUNTAIN',Spring 2022,Yes,-71.0623512096062,42.309957320014895,
7116,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.06241114021391,42.309837333070995,
7117,MALUS 'SARGENTII',Spring 2022,Yes,-71.061461135308,42.288197312638296,
7118,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.0604812070078,42.2884473029005,
7119,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.0604812070078,42.2884473029005,
7120,ULMUS 'COMMENDATION',Spring 2022,Yes,-71.0509715187601,42.366589774548295,
7121,ACER RUBRUM 'RED SUNSET',Spring 2022,Yes,-71.0606341767407,42.3529493586873,
7122,ACER RUBRUM 'RED SUNSET',Spring 2022,Yes,-71.0606341767407,42.3529493586873,
7123,ULMUS 'COMMENDATION',Spring 2022,Yes,-71.06310122230241,42.3651773400443,
7124,PYRUS CALLERYANA 'CHANTICLEER',Spring 2022,Yes,-71.053191214359,42.362127333116796,
7125,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.05089113630859,42.3659673344185,
7126,GLEDITSIA TRI. INERMIS SKYLINE,Spring 2022,Yes,-71.0536137460981,42.3644168499692,
7127,ULMUS 'COMMENDATION',Spring 2022,Yes,-71.06165115305299,42.3479873558264,
7128,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.0662209666642,42.3672114603069,
7129,CARPINUS BETULUS 'FASTIGIATA',Spring 2022,Yes,-71.061809487204,42.3628259228369,
7130,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.061809487204,42.3628259228369,
7131,CARPINUS BETULUS 'FASTIGIATA',Spring 2022,Yes,-71.061809487204,42.3628259228369,
7132,ULMUS 'PATRIOT',Spring 2022,Yes,-71.0533111593934,42.3635573696176,
7133,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.0610248572477,42.3635182680392,
7134,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.0610248572477,42.3635182680392,
7135,CARPINUS BETULUS 'FASTIGIATA',Spring 2022,Yes,-71.0543911676176,42.3666973562756,
7136,ULMUS 'COMMENDATION',Spring 2022,Yes,-71.06667115868379,42.3485473507776,
7137,ULMUS 'PATRIOT',Spring 2022,Yes,-71.05920170948801,42.3543377790387,
7138,GLEDITSIA TRI. INERMIS SKYLINE,Spring 2022,Yes,-71.0574897895835,42.3517891356497,
7139,NYSSA SYLVATICA 'WILD FIRE',Spring 2022,Yes,-71.03470316670591,42.3763583378756,
7140,QUERCUS PHELLOS ,Spring 2022,Yes,-71.01392115979169,42.3845073498713,
7141,TILIA TOMENTOSA 'GREEN MOUNTAIN',Spring 2022,Yes,-71.01230118936499,42.385087377571104,
7142,OSTRYA VIRGINIANA ,Spring 2022,No,-71.05253415696909,42.3592873347734,
7143,QUERCUS VELUTINA,Spring 2022,Yes,-71.0068011521393,42.3869073402076,
7144,QUERCUS COCCINEA,Spring 2022,Yes,-71.0066611743563,42.3869573801695,
7145,QUERCUS COCCINEA,Spring 2022,Yes,-71.0066014113867,42.3869674803628,
7146,QUERCUS COCCINEA,Spring 2022,Yes,-71.0049011423275,42.387557356798794,
7147,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.0088162454818,42.3876128449978,
7148,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.0088162454818,42.3876128449978,
7149,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.0088162454818,42.3876128449978,
7150,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.0088162454818,42.3876128449978,
7151,TILIA TOMENTOSA 'GREEN MOUNTAIN',Spring 2022,Yes,-71.04045281700809,42.375719720672706,
7152,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0429911925658,42.371517369696605,
7153,QUERCUS VELUTINA,Spring 2022,Yes,-71.0360612026584,42.380077346405,
7154,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.0342065389427,42.380394810987795,
7155,PRUNUS X YEDOENSIS ,Spring 2022,Yes,-71.0335788182139,42.3824670689099,
7156,MALUS 'ROYAL RAINDROPS',Spring 2022,Yes,-71.0369511931375,42.3824893647723,
7157,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.0361011843365,42.380137360831796,
7158,PRUNUS SUB AUTUMNALIS ,Spring 2022,Yes,-71.03189120582859,42.3661773430026,
7159,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.0010911482391,42.390727350670296,
7160,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.033951142353,42.3817773640071,
7161,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.033951142353,42.3817773640071,
7162,GLEDITSIA TRI. INERMIS SKYLINE,Spring 2022,Yes,-71.0358611266296,42.3694673657275,
7163,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.0339612006368,42.3706473700566,
7164,PRUNUS SUB AUTUMNALIS ,Spring 2022,Yes,-71.03295118130421,42.3691973427167,
7165,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.01663119672641,42.3818673437377,
7166,QUERCUS ALBA,Spring 2022,Yes,-71.0194811276251,42.3815973626364,
7167,PRUNUS ROSACEAE 'OKAME',Spring 2022,Yes,-71.0080611198247,42.38937736134479,
7168,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.004501157908,42.388857348071795,
7169,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.0337911318214,42.3704073542591,
7170,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.03124118923729,42.3798873705696,
7171,PRUNUS ROSACEAE 'OKAME',Spring 2022,Yes,-71.00700977770941,42.3876792715805,
7172,ACER RUBRUM 'RED SUNSET',Spring 2022,Yes,-71.03874114856059,42.3667173471147,
7173,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.035981155483,42.365507335572296,
7174,QUERCUS ALBA,Spring 2022,Yes,-71.039341209009,42.3715773422139,
7175,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.0384711674594,42.3795173514539,
7176,QUERCUS VELUTINA,Spring 2022,Yes,-71.0383111569277,42.3798873705696,
7177,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.002281127033,42.3899473726703,
7178,PRUNUS SUB AUTUMNALIS ,Spring 2022,Yes,-71.03317120626251,42.3756773501521,
7179,LIRIODENDRON 'EMERALD CITY',Spring 2022,Yes,-71.0391291468586,42.36718736233521,
7180,QUERCUS ALBA,Spring 2022,Yes,-71.0294291894089,42.3787833481928,
7181,ACER RUBRUM 'RED SUNSET',Spring 2022,Yes,-71.03547120049379,42.377567343589604,
7182,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.03870116688249,42.3763473575825,
7183,PRUNUS SUB AUTUMNALIS ,Spring 2022,Yes,-71.03498119443421,42.3780873568627,
7184,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.0271311230153,42.3806873394086,
7185,QUERCUS VELUTINA,Spring 2022,Yes,-71.0335872001171,42.38038236386161,
7186,ULMUS CARPINIFOLIA 'ACCOLADE' ,Spring 2022,Yes,-71.0009011304942,42.38407735823839,
7187,ACER RUBRUM OCT. GLORY,Spring 2022,Yes,-71.0381912118933,42.375777346257,
7188,ULMUS 'PATRIOT',Spring 2022,Yes,-70.9996411628088,42.3832073585983,
7189,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.0027411258792,42.3858573391968,
7190,PRUNUS ROSACEAE 'OKAME',Spring 2022,Yes,-71.0346511989062,42.377427365806604,
7191,PRUNUS ROSACEAE 'OKAME',Spring 2022,Yes,-71.03332115851029,42.377597350803,
7192,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.0328511851993,42.378117364076,
7193,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.0338612045319,42.377357335005605,
7194,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.03109718814079,42.3784463537756,
7195,PRUNUS ROSACEAE 'OKAME',Spring 2022,Yes,-71.0322491969132,42.3780243668603,
7196,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.0297111566317,42.3792473703526,
7197,PRUNUS SUB AUTUMNALIS ,Spring 2022,Yes,-71.0295211388867,42.3793273756184,
7198,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.02919617250059,42.3794683592298,
7199,ULMUS 'PATRIOT',Spring 2022,Yes,-71.0126942168049,42.385274796926105,
7200,ULMUS 'COMMENDATION',Spring 2022,Yes,-71.0011811698792,42.3848473617736,
7201,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.0369311603889,42.3675263684092,
7202,PRUNUS 'FIRST BLUSH',Spring 2022,Yes,-70.9997211261651,42.383007366388604,
7203,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.03839120410309,42.378017367971104,
7204,PRUNUS X YEDOENSIS,Spring 2022,Yes,-71.0380612085751,42.378437343229706,
7205,PRUNUS 'FIRST BLUSH',Spring 2022,Yes,-70.9991711056787,42.390647345404396,
7206,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.00188114261341,42.3915173450445,
7207,PRUNUS 'FIRST BLUSH',Spring 2022,Yes,-71.00262444978699,42.3919436905496,
7208,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.0011311299173,42.3915773594713,
7209,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.03343112908001,42.3649473406211,
7210,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.0383211313925,42.3804173583074,
7211,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.1055310633438,42.340625326653296,
7212,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.1090736295195,42.337129896861896,
7213,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0885410914636,42.344362257989296,
7214,QUERCUS RUBRA  ,Spring 2022,Yes,-71.0961296678511,42.3487248155638,
7215,QUERCUS PHELLOS ,Spring 2022,Yes,-71.09648469973601,42.3487227367111,
7216,QUERCUS PHELLOS ,Spring 2022,No,-71.1055495604069,42.3497533659395,
7217,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.0984754123401,42.34885962800811,
7218,QUERCUS PHELLOS ,Spring 2022,Yes,-71.100588511243,42.3503829793738,
7219,QUERCUS RUBRA  ,Spring 2022,No,-71.1059039868436,42.3497974918381,
7220,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.0880869954844,42.3459889330374,
7221,TILIA TOMENTOSA 'STERLING SILVER',Spring 2022,Yes,-71.0908897072612,42.340065228309896,
7222,TILIA TOMENTOSA 'STERLING SILVER',Spring 2022,Yes,-71.0908897072612,42.340065228309896,
7223,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.0972280371221,42.3493574117171,
7224,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.1059615721819,42.3461571011076,
7225,ACER RUBRUM 'RED SUNSET',Spring 2022,Yes,-71.08911209474441,42.3468634867407,
7226,QUERCUS PHELLOS ,Spring 2022,Yes,-71.08940551920091,42.3455274651755,
7227,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.09017885798671,42.3426751953635,
7228,GLEDITSIA TRI. INERMIS SKYLINE,Spring 2022,Yes,-71.1060211029535,42.3382899848611,
7229,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.0991686842316,42.3420641383348,
7230,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.10060453969758,42.349455481340705,
7231,QUERCUS PHELLOS ,Spring 2022,Yes,-71.08730880708809,42.3421007907299,
7232,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.10060453969758,42.349455481340705,
7233,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.0873681743227,42.342867811016,
7234,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.0838958020713,42.34178965089,
7235,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0836608573253,42.341589407223104,
7236,QUERCUS PHELLOS ,Spring 2022,Yes,-71.08859839641191,42.343706843392795,
7237,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.1413412593032,42.253587302869896,
7238,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1252712230781,42.2429173077657,
7239,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1261912207707,42.2688573283464,
7240,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.1296012304395,42.2728973218579,
7241,NYSSA SYLVATICA 'WILD FIRE',Spring 2022,Yes,-71.1337612528045,42.2490873105121,
7242,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.1338712233742,42.2489772980329,
7243,QUERCUS BICOLOR,Spring 2022,Yes,-71.11745124269159,42.260577307203995,
7244,QUERCUS BICOLOR,Spring 2022,Yes,-71.1425912525237,42.2416772890099,
7245,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1215512506299,42.2488373202499,
7246,QUERCUS RUBRA  ,Spring 2022,Yes,-71.1173012066247,42.27024729935,
7247,MALUS 'ADIRONDACK',Spring 2022,Yes,-71.1416512220826,42.25259731628589,
7248,QUERCUS PHELLOS ,Spring 2022,Yes,-71.12497123476349,42.245547297525,
7249,QUERCUS RUBRA  ,Spring 2022,Yes,-71.14425120462859,42.2522073063311,
7250,QUERCUS BICOLOR,Spring 2022,Yes,-71.12275120388841,42.243337283024296,
7251,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.122441241109,42.2430372947096,
7252,MALUS 'DONALD WYMAN',Spring 2022,Yes,-71.1222212161507,42.2423073147621,
7253,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.12480124976709,42.2401872799919,
7254,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1219011950874,42.2425172814366,
7255,MALUS 'DONALD WYMAN',Spring 2022,Yes,-71.1221011872972,42.24218728590861,
7256,QUERCUS BICOLOR,Spring 2022,Yes,-71.1244412470257,42.2638273063413,
7257,ULMUS 'PATRIOT',Spring 2022,Yes,-71.1185312509157,42.270127312406004,
7258,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1165712266772,42.2660773025202,
7259,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.1269611823964,42.2589772857069,
7260,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1159311845507,42.2649172890302,
7261,QUERCUS COCCINEA,Spring 2022,Yes,-71.11466124240059,42.2635173016523,
7262,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1145911696901,42.2633872983341,
7263,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1145911696901,42.2633872983341,
7264,QUERCUS BICOLOR,Spring 2022,Yes,-71.09323489532929,42.3295994556933,
7265,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.1197554278745,42.2729839069177,
7266,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1198524064942,42.2720037690699,
7267,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.12100324180021,42.271214319519295,
7268,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.1211211751779,42.263907311607106,
7269,QUERCUS BICOLOR,Spring 2022,Yes,-71.12292118888479,42.2610473224246,
7270,QUERCUS BICOLOR,Spring 2022,Yes,-71.12282119278001,42.2601372991969,
7271,QUERCUS BICOLOR,Spring 2022,Yes,-71.12282119278001,42.2601372991969,
7272,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1234612349064,42.2596373186724,
7273,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1442412301638,42.2494072896658,
7274,NYSSA SYLVATICA 'WILD FIRE',Spring 2022,Yes,-71.12930124212491,42.26946732135,
7275,QUERCUS RUBRA  ,Spring 2022,Yes,-71.1273912578483,42.2672873140626,
7276,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.1270812112498,42.26363728859629,
7277,QUERCUS BICOLOR,Spring 2022,Yes,-71.1173912282649,42.2757773018795,
7278,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.1173912282649,42.2757773018795,
7279,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.1173912282649,42.2757773018795,
7280,QUERCUS PHELLOS ,Spring 2022,Yes,-71.10744123864329,42.2633373002817,
7281,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.1228412255285,42.2561672945768,
7282,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.1229511960982,42.25581730820971,
7283,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.12323123548329,42.255787300996396,
7284,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.1234014719368,42.2557743928655,
7285,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.10673120762529,42.268287317021,
7286,QUERCUS PHELLOS ,Spring 2022,Yes,-71.12304121773829,42.2437972818705,
7287,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1241011932139,42.2435972896608,
7288,QUERCUS BICOLOR,Spring 2022,Yes,-71.12479186203551,42.268862818493,
7289,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1241011932139,42.2435972896608,
7290,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.1251211870113,42.2687072922795,
7291,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1218612134093,42.312637307826705,
7292,GYMNOCLADUS DIOICUS 'ESPRESSO',Spring 2022,Yes,-71.1041975259335,42.3127718373727,
7293,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1145211807985,42.3118673042915,
7294,GINKGO BILOBA 'PRINCETON SENTRY',Spring 2022,Yes,-71.11584124672959,42.3091573092663,
7295,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1142911813754,42.3072773322031,
7296,GYMNOCLADUS DIOICUS 'ESPRESSO',Spring 2022,Yes,-71.1155213094854,42.3099981398834,
7297,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.1188682034234,42.3110083268541,
7298,LIQUIDAMBAR STYR. 'HAPPI DAZE' ,Spring 2022,Yes,-71.11340119089621,42.290197318555,
7299,MALUS X ZUMI,Spring 2022,Yes,-71.1133111692561,42.290037308023294,
7300,ACER RUBRUM OCT. GLORY,Spring 2022,Yes,-71.1133111692561,42.290037308023294,
7301,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.11838181790749,42.287366587395894,
7302,ULMUS 'PATRIOT',Spring 2022,Yes,-71.1181154553505,42.289341655535104,
7303,MALUS X ZUMI,Spring 2022,Yes,-71.1022912296943,42.3064273234021,
7304,NYSSA SYLVATICA 'WILD FIRE',Spring 2022,Yes,-71.1041111923308,42.313147346635,
7305,ACER RUBRUM 'KARPICK',Spring 2022,Yes,-71.11850262808821,42.286587814475006,
7306,MALUS X ZUMI,Spring 2022,Yes,-71.13058124255879,42.3024473024078,
7307,MALUS X ZUMI,Spring 2022,Yes,-71.1299212515028,42.3029572993065,
7308,MALUS X ZUMI,Spring 2022,Yes,-71.12670125957891,42.3096973133784,
7309,GINKGO BILOBA 'PRINCETON SENTRY',Spring 2022,Yes,-71.119928178899,42.3103153110995,
7310,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1274912539532,42.3130773158339,
7311,MALUS X ZUMI,Spring 2022,Yes,-71.1075611836778,42.3186973400036,
7312,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1058911732891,42.3189873119439,
7313,MALUS X ZUMI,Spring 2022,Yes,-71.1161414865014,42.293937239932795,
7314,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1173411883029,42.2893473097539,
7315,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.115301200708,42.307517306091,
7316,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.1123511898855,42.2894473058588,
7317,QUERCUS PALUSTRIS,Spring 2022,Yes,-71.1260512429876,42.3034473053661,
7318,QUERCUS RUBRA  ,Spring 2022,Yes,-71.1164712305723,42.290017317184294,
7319,CARPINUS BETULUS 'FASTIGIATA',Spring 2022,Yes,-71.10029122377759,42.31407731879229,
7320,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.0953312325735,42.275417299138105,
7321,ZELKOVA SERRATA 'VILLAGE GREEN',Spring 2022,Yes,-71.128681232747,42.304337337754795,
7322,LIRIODENDRON 'EMERALD CITY',Spring 2022,Yes,-71.08503121467541,42.2729873015885,
7323,MALUS 'SARGENTII',Spring 2022,Yes,-71.08503121467541,42.2729873015885,
7324,ULMUS 'PATRIOT',Spring 2022,Yes,-71.07531122447699,42.274847329722206,
7325,MALUS 'ADIRONDACK',Spring 2022,Yes,-71.08597116129751,42.271617321423996,
7326,ACER RUBRUM OCT. GLORY,Spring 2022,Yes,-71.093962635423,42.2746711840269,
7327,ACER RUBRUM OCT. GLORY,Spring 2022,Yes,-71.1013311665046,42.2718572953119,
7328,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.085521220735,42.2735873201273,
7329,QUERCUS BICOLOR,Spring 2022,Yes,-71.1011812142568,42.2719973150045,
7330,TILIA TOMENTOSA 'STERLING SILVER',Spring 2022,Yes,-71.0960811614506,42.2784073335484,
7331,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.08692116620341,42.2736073109664,
7332,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.0986812278157,42.27233732690679,
7333,QUERCUS BICOLOR,Spring 2022,Yes,-71.0968311741468,42.2816973143638,
7334,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.0902812197293,42.2828973095319,
7335,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0883812099175,42.271207320630204,
7336,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.0883812099175,42.271207320630204,
7337,TILIA TOMENTOSA 'STERLING SILVER',Spring 2022,Yes,-71.0777511964914,42.2735873201273,
7338,QUERCUS PHELLOS ,Spring 2022,Yes,-71.09255120674729,42.28741733463829,
7339,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.08550554657609,42.2759958600048,
7340,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.08572121294479,42.2758873143587,
7341,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0857912018363,42.275737320201394,
7342,GYMNOCLADUS DIOICUS 'ESPRESSO',Spring 2022,Yes,-71.0857912018363,42.275737320201394,
7343,TILIA TOMENTOSA 'STERLING SILVER',Spring 2022,Yes,-71.0890611499031,42.2706673165181,
7344,AMELANCHIER LAEVIS 'CUMULUS',Spring 2022,Yes,-71.0840512025561,42.272057329431206,
7345,MALUS 'ADIRONDACK',Spring 2022,Yes,-71.0892012115052,42.270537313199796,
7346,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0896212286733,42.2836273313889,
7347,MALUS 'ADIRONDACK',Spring 2022,Yes,-71.0892012115052,42.270537313199796,
7348,QUERCUS BICOLOR,Spring 2022,Yes,-71.0902611869808,42.2786273165972,
7349,SYRINGA RETICULATA 'IVORY SILK' ,Spring 2022,Yes,-71.0945611871288,42.2832373214342,
7350,GYMNOCLADUS DIOICUS 'ESPRESSO',Spring 2022,Yes,-71.1005812376275,42.274507317819904,
7351,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.0998121980111,42.26661730663229,
7352,QUERCUS BICOLOR,Spring 2022,Yes,-71.08841121713091,42.270317330151,
7353,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0855912096266,42.2723773085849,
7354,NYSSA SYLVATICA 'WILD FIRE',Spring 2022,Yes,-71.0893211565396,42.2815673110455,
7355,QUERCUS BICOLOR,Spring 2022,Yes,-71.1046812455657,42.3321973170769,
7356,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.095451177608,42.278397317174104,
7357,MALUS 'PURPLE PRINCE',Spring 2022,Yes,-71.095451177608,42.278397317174104,
7358,QUERCUS PHELLOS ,Spring 2022,Yes,-71.10211043204279,42.326523648727004,
7359,QUERCUS PHELLOS ,Spring 2022,Yes,-71.10211043204279,42.326523648727004,
7360,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.0960802394413,42.3371953202119,
7361,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1050212155585,42.330447343332,
7362,ULMUS 'PATRIOT',Spring 2022,Yes,-71.10693119983509,42.333077333091296,
7363,GLEDITSIA TRI. INERMIS SKYLINE,Spring 2022,Yes,-71.10856399457371,42.3277402400634,
7364,ULMUS 'PATRIOT',Spring 2022,Yes,-71.10693119983509,42.333077333091296,
7365,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1050212155585,42.330447343332,
7366,QUERCUS BICOLOR,Spring 2022,Yes,-71.0977789997579,42.3351303964551,
7367,QUERCUS PHELLOS ,Spring 2022,Yes,-71.1062441352318,42.327373950894604,
7368,QUERCUS PHELLOS ,Spring 2022,Yes,-71.0988731733984,42.335656318969896,
7369,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.09713116246141,42.33155731686,
7370,ULMUS 'PATRIOT',Spring 2022,Yes,-71.09740122738171,42.3329673206121,
7371,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.09713116246141,42.33155731686,
7372,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.1014252114582,42.33231533427371,
7373,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.097056228247,42.333306829600296,
7374,ZELKOVA SERRATA 'GREEN VASE' ,Spring 2022,Yes,-71.0990911867,42.3324973473011,
7375,QUERCUS BICOLOR,Spring 2022,Yes,-71.10178823168471,42.3329833300472,
7376,ACER RUBRUM 'BOWHALL',Spring 2022,Yes,-71.1030829004492,42.333827555335,
